Brand_Cat,OpAreaLvl3,ts_group,OTA_yhat,OTA_RmNts,Non_OTA_yhat,Non_OTA_RmNts
Focused Service,Americas,2018-08-29,23273.0737311477,17812,211970.02821128,226821
Focused Service,Americas,2018-08-30,23054.1432224022,21771,211640.982326532,178394
Focused Service,Americas,2018-08-31,22843.8530978973,39417,211444.186734094,186410
Focused Service,Americas,2018-09-01,52387.9393418786,52265,208149.317797759,210802
Focused Service,Americas,2018-09-02,39775.0436222082,38849,149789.256109332,152194
Focused Service,Americas,2018-09-03,16826.0027259354,16033,92312.2938212946,97084
Focused Service,Americas,2018-09-04,22089.6582942664,16465,212101.828255286,182734
Focused Service,Americas,2018-09-05,21922.8835037926,17660,212637.168718183,212078
Focused Service,Americas,2018-09-06,21764.982440128,20180,213315.562791909,189959
Focused Service,Americas,2018-09-07,21616.19156967,31048,214129.58493395,180488
Focused Service,Americas,2018-09-08,39245.9928929436,36023,190600.219426004,190956
Focused Service,Americas,2018-09-09,20209.6411497015,18554,134824.634394008,142206
Focused Service,Americas,2018-09-10,21228.6574711109,16135,217272.441891644,230071
Focused Service,Americas,2018-09-11,21121.1023852611,15180,218504.495252823,253740
Focused Service,Americas,2018-09-12,21025.6399850549,16667,219799.438703135,247585
Focused Service,Americas,2018-09-13,20943.1620719256,21240,221137.590258981,211580
Focused Service,Americas,2018-09-14,20874.6000987212,33583,222498.469550399,196098
Focused Service,Americas,2018-09-15,38630.5010243093,38805,199351.202861293,199629
Focused Service,Americas,2018-09-16,19642.4750302757,19509,143859.939710244,145759
Focused Service,Americas,2018-09-17,20761.4761872038,16169,226510.544217533,226940
Focused Service,Americas,2018-09-18,20757.2456136373,15167,227758.052162786,253154
Focused Service,Americas,2018-09-19,20770.7004540407,16325,228930.427886643,251202
Focused Service,Americas,2018-09-20,20802.0922369169,20519,230012.227479348,216844
Focused Service,Americas,2018-09-21,20851.4021113903,34887,230990.317804575,207015
Focused Service,Americas,2018-09-22,38768.4073984441,41495,207302.997136064,211765
Focused Service,Americas,2018-09-23,19859.1160331088,20389,151202.477278716,146148
Focused Service,Americas,2018-09-24,21101.9071055608,17223,233210.356459691,233628
Focused Service,Americas,2018-09-25,21216.2212749885,15660,233696.32603493,259976
Focused Service,Americas,2018-09-26,21343.3533316866,17014,234055.412863966,255855
Focused Service,Americas,2018-09-27,21481.2225324874,21549,234291.953486358,216176
Focused Service,Americas,2018-09-28,21627.4252035292,35524,234413.04140006,205203
Focused Service,Americas,2018-09-29,39669.859765876,41544,209835.513262251,209059
Focused Service,Americas,2018-09-30,20788.2069024481,20443,152910.030526816,139724
Focused Service,Americas,2018-10-01,22087.9780961232,16757,234189.909350214,215260
Focused Service,Americas,2018-10-02,22238.4884764103,16278,233964.703182437,244561
Focused Service,Americas,2018-10-03,22382.0738606042,17063,233689.458978627,244185
Focused Service,Americas,2018-10-04,22515.4785018102,21966,233380.21495016,211998
Focused Service,Americas,2018-10-05,22635.5544660957,36547,233052.837727646,216251
Focused Service,Americas,2018-10-06,42885.8588873458,43039,225294.180490733,224010
Focused Service,Americas,2018-10-07,26185.0248714575,25172,158116.753297673,156939
Focused Service,Americas,2018-10-08,18536.8447884561,17954,216562.088359997,213546
Focused Service,Americas,2018-10-09,22927.8063311558,16544,231845.728421551,250035
Focused Service,Americas,2018-10-10,22943.2403885066,17498,231625.91160893,247708
Focused Service,Americas,2018-10-11,22932.9589392773,21355,231453.578709686,217748
Focused Service,Americas,2018-10-12,22896.5555828439,34520,231331.444886416,218167
Focused Service,Americas,2018-10-13,40805.7637253839,40529,206583.311508908,221778
Focused Service,Americas,2018-10-14,21595.8406707122,20644,149703.567744336,156642
Focused Service,Americas,2018-10-15,22635.217442068,16874,231250.665633147,237584
Focused Service,Americas,2018-10-16,22501.8004779263,15639,231299.98723422,262332
Focused Service,Americas,2018-10-17,22348.7871391418,16443,231371.728957251,260383
Focused Service,Americas,2018-10-18,22179.0306184705,21942,231453.366883028,228671
Focused Service,Americas,2018-10-19,21995.7758047534,36026,231530.869608393,220725
Focused Service,Americas,2018-10-20,39814.6310104215,41177,206871.468795619,223124
Focused Service,Americas,2018-10-21,20449.8257631848,20289,150036.218013882,151194
Focused Service,Americas,2018-10-22,21401.6032905773,16615,231585.993373498,240380
Focused Service,Americas,2018-10-23,21201.6512052064,15222,231494.053486907,266378
Focused Service,Americas,2018-10-24,21007.2049890761,16300,231323.132287456,261451
Focused Service,Americas,2018-10-25,20821.9153551711,20971,231061.127397973,221782
Focused Service,Americas,2018-10-26,20649.1415729542,34767,230698.090533634,202330
Focused Service,Americas,2018-10-27,38544.3947064564,39880,205467.28911898,205190
Focused Service,Americas,2018-10-28,19196.570156607,19300,148020.134569608,135786
Focused Service,Americas,2018-10-29,20233.1958617724,16184,228943.960425097,208936
Focused Service,Americas,2018-10-30,20135.1139843008,14529,228133.565239681,203562
Focused Service,Americas,2018-10-31,20059.0000452687,14865,227216.7101871,184613
Focused Service,Americas,2018-11-01,20004.8624558928,19972,226202.310318477,196967
Focused Service,Americas,2018-11-02,19972.0213912831,33538,225102.510978231,203097
Focused Service,Americas,2018-11-03,38052.1462952768,38851,199131.40787186,206552
Focused Service,Americas,2018-11-04,18805.5767932621,19135,141041.875816125,141922
Focused Service,Americas,2018-11-05,19984.5281687021,16376,221454.461982617,224386
Focused Service,Americas,2018-11-06,20017.1095623026,15531,220187.945391996,257179
Focused Service,Americas,2018-11-07,20058.3262952018,16149,218932.731689312,259711
Focused Service,Americas,2018-11-08,20104.2583781539,20676,217711.661063569,221663
Focused Service,Americas,2018-11-09,20150.7494523833,34219,216547.224111924,202621
Focused Service,Americas,2018-11-10,38187.9522628336,40128,214335.69182655,203692
Focused Service,Americas,2018-11-11,21316.8583462799,20950,137822.288738909,142887
Focused Service,Americas,2018-11-12,21666.6962741664,16174,214147.551756116,221997
Focused Service,Americas,2018-11-13,20257.7176027164,15063,212854.028863269,259990
Focused Service,Americas,2018-11-14,20244.9643333163,15977,212249.187593661,258025
Focused Service,Americas,2018-11-15,20209.763378958,19511,211790.474660038,217986
Focused Service,Americas,2018-11-16,20149.7294197974,31335,211479.862971418,185321
Focused Service,Americas,2018-11-17,38237.1668665785,37750,186430.256855478,184162
Focused Service,Americas,2018-11-18,18785.3733992352,20042,129527.789249481,109990
Focused Service,Americas,2018-11-19,17926.4624184108,17818,131327.164773566,135086
Focused Service,Americas,2018-11-20,18998.4277951824,18766,119689.884333686,124406
Focused Service,Americas,2018-11-21,26728.8495297448,25585,122291.958613148,127934
Focused Service,Americas,2018-11-22,35562.8376209284,34669,152632.168930981,158047
Focused Service,Americas,2018-11-23,40273.8135788326,39575,164369.388148034,169439
Focused Service,Americas,2018-11-24,34430.6853884497,33970,149421.352809029,142129
Focused Service,Americas,2018-11-25,17310.0408319195,15577,131550.966817172,102909
Focused Service,Americas,2018-11-26,18206.8972359884,14513,213636.897833009,189891
Focused Service,Americas,2018-11-27,17936.8938656258,14415,213812.857449676,230567
Focused Service,Americas,2018-11-28,17672.2476118039,15116,213848.842919377,230364
Focused Service,Americas,2018-11-29,17418.9751843726,17261,213711.457619921,188330
Focused Service,Americas,2018-11-30,17183.0953741149,26422,213369.811153921,164896
Focused Service,Americas,2018-12-01,35225.4496489061,31215,187828.76809532,169115
Focused Service,Americas,2018-12-02,15617.7222908865,15642,130117.460323104,125335
Focused Service,Americas,2018-12-03,16636.7777654194,15252,210866.630117854,219554
Focused Service,Americas,2018-12-04,16525.3026357227,15101,209479.538805409,246665
Focused Service,Americas,2018-12-05,16456.0134689025,15546,207800.55212364,240894
Focused Service,Americas,2018-12-06,16431.838744618,17785,205830.011856672,193954
Focused Service,Americas,2018-12-07,16454.7703989771,26357,203575.110215889,159581
Focused Service,Americas,2018-12-08,34821.2546424599,31062,176040.638026224,161890
Focused Service,Americas,2018-12-09,15473.2894687718,15944,116379.210469325,123364
Focused Service,Americas,2018-12-10,16810.7221519881,15411,195279.247095922,210787
Focused Service,Americas,2018-12-11,17021.2442931595,15155,192094.801571245,239924
Focused Service,Americas,2018-12-12,17273.1136425424,15707,188761.325935287,232153
Focused Service,Americas,2018-12-13,17562.0591868034,17907,185322.766999385,185268
Focused Service,Americas,2018-12-14,17882.89981673,27606,181826.994981992,152671
Focused Service,Americas,2018-12-15,36565.5993755921,31651,153273.83528764,152058
Focused Service,Americas,2018-12-16,17421.5090218891,15224,92926.9869572415,103926
Focused Service,Americas,2018-12-17,18973.6638368694,15057,171512.795494763,168633
Focused Service,Americas,2018-12-18,19356.1402056679,15118,168309.396941903,179828
Focused Service,Americas,2018-12-19,19735.2705653318,15013,165310.181326925,157632
Focused Service,Americas,2018-12-20,20103.2208093759,16414,162563.842920423,121026
Focused Service,Americas,2018-12-21,20452.2965069047,25076,160115.239201963,115868
Focused Service,Americas,2018-12-22,38999.7218351516,32640,121397.82907826,124602
Focused Service,Americas,2018-12-23,18416.4441300926,24776,47558.2701448796,91071
Focused Service,Americas,2018-12-24,24816.9651488595,24372,115029.44063344,89297
Focused Service,Americas,2018-12-25,23960.96665047,22923,91410.6720337303,91975
Focused Service,Americas,2018-12-26,27433.1253175564,26518,121997.670981507,122079
Focused Service,Americas,2018-12-27,32791.4170065481,30376,147087.598163304,143058
Focused Service,Americas,2018-12-28,21826.7992159362,37892,153857.150896324,155448
Focused Service,Americas,2018-12-29,40234.4579273865,43145,129531.092934202,153789
Focused Service,Americas,2018-12-30,26679.4396493872,33004,77395.9496436813,110773
Focused Service,Americas,2018-12-31,39193.0927539734,42360,158117.90122883,124654
Focused Service,Americas,2019-01-01,18874.5084464773,18839,78453.6693025795,76031
Focused Service,Americas,2019-01-02,17889.6951022598,18215,125185.562971808,115124
Focused Service,Americas,2019-01-03,18832.1764462131,19301,144509.900347633,125971
Focused Service,Americas,2019-01-04,21666.6130291535,24803,133862.271108037,123732
Focused Service,Americas,2019-01-05,38752.6492418651,25997,144534.634650071,124068
Focused Service,Americas,2019-01-06,18737.5959627995,14318,90606.8578082621,102791
Focused Service,Americas,2019-01-07,19522.8376352802,14918,175713.535140502,184140
Focused Service,Americas,2019-01-08,19112.7660590596,15300,178740.3811543,215922
Focused Service,Americas,2019-01-09,18696.9739277115,15842,181714.603787903,214462
Focused Service,Americas,2019-01-10,18283.1483072104,16239,184587.322903359,171609
Focused Service,Americas,2019-01-11,17878.8073146044,22561,187313.54899057,141583
Focused Service,Americas,2019-01-12,35989.0392521773,25502,164635.469626781,141609
Focused Service,Americas,2019-01-13,15942.3536932518,13114,110046.918842357,114119
Focused Service,Americas,2019-01-14,16792.0304754671,14139,194240.46835384,206629
Focused Service,Americas,2019-01-15,16492.0329289144,14698,196038.581467756,235926
Focused Service,Americas,2019-01-16,16231.3740055024,15674,197551.536175452,231038
Focused Service,Americas,2019-01-17,16013.6566128551,17653,198772.308425559,185678
Focused Service,Americas,2019-01-18,15841.5160625072,27377,199701.130133112,163129
Focused Service,Americas,2019-01-19,32751.7739721498,32723,167195.548101192,169984
Focused Service,Americas,2019-01-20,18905.2640469648,19397,126437.488930156,127007
Focused Service,Americas,2019-01-21,14626.5900239288,14633,180039.681939675,178663
Focused Service,Americas,2019-01-22,15626.5949615211,15343,200739.610837174,228958
Focused Service,Americas,2019-01-23,15687.2986588966,16036,200442.949996981,230582
Focused Service,Americas,2019-01-24,15789.102531138,17501,199985.808369832,186803
Focused Service,Americas,2019-01-25,15928.3593943267,27174,199405.174677455,158094
Focused Service,Americas,2019-01-26,34679.7194850969,31831,173438.891961653,157462
Focused Service,Americas,2019-01-27,15112.1993211632,15134,115813.661396727,119404
Focused Service,Americas,2019-01-28,16526.4650898578,15454,197313.557019401,203915
Focused Service,Americas,2019-01-29,16769.4168135221,15229,196630.102495051,228776
Focused Service,Americas,2019-01-30,17025.4984125836,15456,196015.164156421,220590
Focused Service,Americas,2019-01-31,17289.5542677825,17251,195501.692764872,179159
Focused Service,Americas,2019-02-01,17556.6332926104,26766,195118.834266986,151679
Focused Service,Americas,2019-02-02,36441.4655471552,29504,169548.633651725,144171
Focused Service,Americas,2019-02-03,16889.4785390607,14905,112577.250639697,106741
Focused Service,Americas,2019-02-04,18331.8676524751,15448,194975.694763042,203493
Focused Service,Americas,2019-02-05,18569.3220792672,15888,195310.895591309,239805
Focused Service,Americas,2019-02-06,18791.605052824,16493,195847.59547036,236443
Focused Service,Americas,2019-02-07,18996.8642201979,18202,196583.478131542,194136
Focused Service,Americas,2019-02-08,19183.9152760303,28756,197510.9184519,167205
Focused Service,Americas,2019-02-09,38012.0849395823,33625,173233.029795405,165615
Focused Service,Americas,2019-02-10,18307.0720780843,16042,117578.569207838,123300
Focused Service,Americas,2019-02-11,19633.7231779731,16330,201293.665777124,217131
Focused Service,Americas,2019-02-12,19748.8404828306,15990,202818.560284977,238420
Focused Service,Americas,2019-02-13,19848.9964539063,16545,204433.906581634,217420
Focused Service,Americas,2019-02-14,19936.2860885568,22172,206111.549712602,185212
Focused Service,Americas,2019-02-15,20013.1021278898,38850,207822.506848344,191886
